filename,movement,subject,episode,label,dimensionless_jerk,duration_s,mean_acceleration_mm_s2,mean_jerk_mm_s3,mean_velocity_mm_s,n_frames,peak_acceleration_mm_s2,peak_jerk_mm_s3,peak_velocity_mm_s,range_x_mm,range_y_mm,range_z_mm,rms_jerk_mm_s3,sparc,std_jerk_mm_s3,std_velocity_mm_s,velocity_x_mean,velocity_y_mean,velocity_z_mean
m08_s01_e02_positions_inc.txt.gz,m08,s01,e02,1,-7.912643,1.780000,1248.885220,10993.479573,294.738243,178,2183.627225,29180.456143,558.953261,198.368670,164.659872,32.497757,12301.386197,-2.739919,5519.738151,163.642287,2.826828,-0.410936,3.691572
m08_s01_e03_positions_inc.txt.gz,m08,s01,e03,1,-11.161506,1.650000,2367.453325,43111.969679,301.164915,165,11747.798740,301343.623200,603.949940,184.773344,161.164771,43.248715,75590.147849,-2.677882,62090.486568,151.772598,-28.830192,-24.196193,-14.318174
m08_s01_e04_positions_inc.txt.gz,m08,s01,e04,1,-7.744771,1.700000,2414.584502,18172.015449,534.614254,170,4250.557573,44472.989460,930.377138,23.468622,358.734199,255.480418,20171.646737,-2.541604,8756.322666,301.789213,-7.358553,-2.541372,-3.111828
m08_s01_e05_positions_inc.txt.gz,m08,s01,e05,1,-7.944568,1.970000,2118.648717,15802.786676,483.724057,197,3881.613054,60583.421422,955.174313,31.106198,368.655588,282.533863,18345.280631,-2.651195,9317.792373,297.121911,-8.132814,-9.303392,2.044728
m08_s01_e06_positions_inc.txt.gz,m08,s01,e06,1,-7.801311,1.590000,2333.836024,20404.813573,611.427332,159,3909.003517,81427.372856,1000.456628,45.602980,368.871035,305.609557,24668.102486,-2.809789,13862.137761,282.935009,1.730575,-15.134504,8.692382
m08_s01_e07_positions_inc.txt.gz,m08,s01,e07,1,-10.604028,1.860000,2829.064200,44422.953134,542.819030,186,12393.686258,306341.143717,966.533049,459.280312,232.369972,49.200762,76486.142479,-2.353701,62263.401980,248.147685,46.957620,46.322474,9.547199
m08_s01_e08_positions_inc.txt.gz,m08,s01,e08,1,-10.506336,1.920000,3047.560374,43371.391222,554.053289,192,10699.645188,303674.400446,1047.560252,476.210834,187.829632,48.922413,75274.718121,-2.933295,61524.024671,289.904644,2.708959,-2.136728,-9.768778
m08_s01_e09_positions_inc.txt.gz,m08,s01,e09,1,-7.932615,1.930000,2084.602167,16325.176028,561.445158,193,4039.231687,77637.772902,1033.533813,479.175296,254.743608,102.782095,20348.579196,-2.692683,12147.152051,262.809860,-28.627765,-12.744831,-5.223367
m08_s01_e10_positions_inc.txt.gz,m08,s01,e10,1,-10.066195,1.950000,3017.471663,48475.569904,505.623885,195,12317.723702,293820.136261,1338.550963,485.650696,310.533731,88.308248,75410.101773,-2.854018,57765.063593,416.318541,90.408120,78.204497,44.625558
m08_s02_e01_positions_inc.txt.gz,m08,s02,e01,1,-6.837909,1.430000,1365.127257,10198.240953,328.008908,143,2634.478809,35220.289513,692.006305,59.524163,282.654669,35.384417,12357.742680,-2.723413,6979.232452,208.762554,-31.967616,76.546390,22.074203
m08_s02_e02_positions_inc.txt.gz,m08,s02,e02,1,-7.471752,2.110000,1142.691757,7313.680924,286.915634,211,2288.251766,26869.959095,630.302058,67.765121,289.329307,26.597442,8621.748580,-2.683015,4565.590861,186.397456,2.811459,1.647789,-1.852989
m08_s02_e03_positions_inc.txt.gz,m08,s02,e03,1,-7.845992,2.330000,1008.254705,6842.779414,255.524695,233,1813.846107,24288.895202,554.316362,79.029591,282.739799,27.738721,7878.788393,-3.202003,3905.339478,182.813313,-3.933167,2.168368,-1.773539
m08_s02_e04_positions_inc.txt.gz,m08,s02,e04,1,-7.710021,2.340000,915.899663,5971.919098,241.864772,234,1894.053811,29965.101933,560.408291,108.179989,261.042725,28.419770,7394.188624,-3.061524,4360.069690,176.492597,-0.781163,-4.533774,3.046244
m08_s02_e05_positions_inc.txt.gz,m08,s02,e05,1,-7.623725,2.140000,1168.388126,8009.680370,308.945096,214,2522.590927,38946.746518,721.831843,102.794618,318.064496,39.540277,10430.044413,-2.646927,6680.632218,197.635437,8.848674,12.188342,7.205145
m08_s02_e06_positions_inc.txt.gz,m08,s02,e06,1,-7.583138,2.150000,1444.847438,9471.278198,358.579691,215,2654.272627,36044.620225,795.773423,149.171302,344.414462,50.100972,11188.946436,-2.745531,5957.131159,234.545391,-3.873696,-1.364940,1.487057
m08_s02_e07_positions_inc.txt.gz,m08,s02,e07,1,-7.651201,2.050000,1530.959183,10228.614475,376.383919,205,3223.084849,50628.833878,846.705781,82.734227,371.672018,40.288467,13229.365038,-2.770390,8389.966939,242.588032,10.731529,7.465221,4.034169
m08_s02_e08_positions_inc.txt.gz,m08,s02,e08,1,-7.427728,2.130000,1113.076098,6930.830528,302.823368,213,2210.980458,29378.369772,648.343247,120.834711,306.839009,48.158985,8553.545638,-2.408855,5012.657098,169.848688,-21.584791,-12.176072,-7.200464
m08_s02_e09_positions_inc.txt.gz,m08,s02,e09,1,-7.389965,2.210000,1311.360751,7706.290359,315.907771,221,2790.198012,23770.345894,744.633620,98.370593,328.475447,33.730437,9121.467653,-2.572226,4879.985763,222.493114,2.295852,-5.025035,-9.316795
m08_s02_e10_positions_inc.txt.gz,m08,s02,e10,1,-7.731903,2.000000,1181.470582,8771.968439,327.538267,200,2053.782668,46267.460497,655.689435,103.401862,304.608556,39.697571,11069.159762,-3.012307,6751.212302,218.141320,3.261811,-5.507344,10.396835
m08_s03_e01_positions_inc.txt.gz,m08,s03,e01,1,-8.935423,2.440000,1178.723921,12154.400526,269.362811,244,2821.963826,41819.582050,631.268845,80.890501,315.222758,35.499489,14435.509055,-3.578099,7788.097941,196.476866,2.783052,9.788091,-0.732624
m08_s03_e02_positions_inc.txt.gz,m08,s03,e02,1,-8.476970,2.570000,1236.489107,10399.211903,342.152497,257,3440.474774,55731.271028,781.301200,67.487850,420.858113,92.177551,13142.243740,-2.866260,8035.854796,246.061568,-2.633634,5.711010,-1.381772
m08_s03_e03_positions_inc.txt.gz,m08,s03,e03,1,-8.707369,2.730000,1536.945165,13244.624235,419.844141,273,3295.695112,48064.591992,877.648410,231.815886,470.719984,192.016879,15130.659113,-3.158500,7315.515981,271.999730,16.720927,12.235067,9.651011
m08_s03_e04_positions_inc.txt.gz,m08,s03,e04,1,-9.420847,2.990000,1176.631491,11573.619078,302.329011,299,3570.791517,38160.687879,636.879641,128.206139,438.361296,50.612320,13685.524898,-3.588784,7303.761576,210.162501,-9.070290,-19.673627,-7.610430
m08_s03_e05_positions_inc.txt.gz,m08,s03,e05,1,-8.849791,2.780000,1115.832452,10373.758692,289.192272,278,3022.092033,36724.655455,698.953034,79.625661,382.688051,94.127029,12591.822112,-3.300677,7137.164332,221.084696,-4.873476,-9.437461,0.747511
m08_s03_e06_positions_inc.txt.gz,m08,s03,e06,1,-9.126327,2.640000,1743.581155,17418.444693,353.363230,264,3724.611851,43592.138870,870.167993,373.926695,251.715090,59.103680,19451.538870,-3.046034,8657.952927,235.565658,11.084202,17.238851,2.106216
m08_s03_e07_positions_inc.txt.gz,m08,s03,e07,1,-8.102131,2.410000,1292.903163,10220.583019,306.960117,241,2745.722022,38804.015192,783.762918,189.667244,309.472850,29.280491,12036.893919,-3.290522,6358.183544,236.953238,-1.261400,14.413925,2.496256
m08_s03_e08_positions_inc.txt.gz,m08,s03,e08,1,-8.577920,2.650000,1297.374593,9803.935659,321.377623,265,2567.280717,29366.218515,681.049173,152.266144,372.531103,46.886143,11507.507768,-2.788107,6025.411241,197.711616,-3.148062,-14.689572,-4.188713
m08_s03_e09_positions_inc.txt.gz,m08,s03,e09,1,-8.106350,2.570000,1306.613101,10370.496611,341.019389,257,3456.706372,32567.133606,958.473075,193.189459,384.431159,94.944514,13395.280942,-2.948094,8478.581930,259.775658,9.699576,7.398032,4.513477
m08_s03_e10_positions_inc.txt.gz,m08,s03,e10,1,-8.726243,2.700000,1054.531928,9257.045122,246.867891,270,2181.286646,32015.525580,622.778010,90.987631,321.453053,21.908825,11019.637750,-3.277327,5978.254908,181.225363,-32.087177,-5.364161,-2.643966
m08_s04_e01_positions_inc.txt.gz,m08,s04,e01,1,-7.148221,1.630000,2157.708419,14404.821686,576.464721,163,4033.584243,40983.175659,954.951012,227.749937,433.586886,143.992777,16365.005574,-2.507469,7766.242309,253.427391,35.278040,61.827875,9.194753
m08_s04_e02_positions_inc.txt.gz,m08,s04,e02,1,-7.739587,1.590000,2210.849748,18250.325405,447.299591,159,4075.203681,44821.283386,820.716809,132.282731,298.835753,141.440516,19621.287683,-2.586389,7205.591782,262.911375,-2.629776,-6.425203,2.579806
m08_s04_e03_positions_inc.txt.gz,m08,s04,e03,1,-8.364152,2.340000,2318.325858,18323.679234,626.026371,234,5087.817221,37759.617702,1100.899043,184.293057,531.909196,405.503987,20145.419712,-2.505026,8371.422502,320.228597,5.397078,-7.333238,5.580731
m08_s04_e04_positions_inc.txt.gz,m08,s04,e04,1,-7.877632,2.250000,2277.157072,16520.533795,509.153867,225,5653.731082,55888.486842,1304.145541,224.398373,435.079280,267.263378,19845.328533,-2.244010,10995.864119,375.032049,-3.330657,-9.822696,-3.378281
m08_s04_e05_positions_inc.txt.gz,m08,s04,e05,1,-8.536036,2.330000,2342.605543,19811.514522,512.644202,233,5922.204425,48014.873074,1177.922731,411.550162,371.658874,140.863151,23640.664398,-2.629733,12899.027310,379.003130,4.349365,6.819553,-1.163708
m08_s04_e06_positions_inc.txt.gz,m08,s04,e06,1,-7.574716,1.690000,1777.190051,12695.665410,345.359899,169,3620.577934,37969.065909,773.616569,112.042798,268.557838,24.680747,15542.628680,-2.526909,8966.235893,226.247880,-7.905977,-3.071374,2.138412
m08_s04_e07_positions_inc.txt.gz,m08,s04,e07,1,-8.252115,2.500000,2731.695939,17145.609772,703.608775,250,4759.476614,38855.861350,1199.218153,263.918860,516.817025,541.071030,18789.372863,-2.551739,7685.609810,372.546815,4.898819,23.213252,-2.265231
m08_s04_e08_positions_inc.txt.gz,m08,s04,e08,1,-8.921391,2.630000,2078.071285,18741.676882,565.735134,263,3887.660828,43084.800403,1003.030051,174.612292,389.583950,509.275406,20353.348553,-2.626874,7937.779601,269.607031,-3.015183,3.388834,3.566593
m08_s04_e09_positions_inc.txt.gz,m08,s04,e09,1,-8.519249,2.270000,3368.768950,25540.883155,689.870937,227,5482.170721,79873.332527,1421.751110,366.430190,443.086096,408.385575,29424.974765,-2.993633,14611.380071,460.868381,-13.283579,-24.528305,-7.364392
m08_s04_e10_positions_inc.txt.gz,m08,s04,e10,1,-8.783850,2.110000,4716.707715,46007.786857,911.143686,211,12734.591422,154419.984630,2393.892758,300.689969,416.375226,653.374997,63105.863109,-2.296707,43192.979837,604.460449,19.830401,-3.536717,-3.707622
m08_s05_e01_positions_inc.txt.gz,m08,s05,e01,1,-7.892330,2.100000,2151.401768,16606.164480,642.158203,210,6413.350072,52859.071211,1230.993526,252.193907,439.060537,429.449252,20927.849903,-2.782681,12736.176930,291.193613,22.142413,60.700622,5.678739
m08_s05_e02_positions_inc.txt.gz,m08,s05,e02,1,-8.414041,2.140000,2330.286519,17374.531518,552.966991,214,3959.734482,71727.104364,979.605104,190.608202,383.794242,336.986503,21014.363898,-2.926335,11820.708294,291.061179,10.590681,1.381943,2.670139
m08_s05_e03_positions_inc.txt.gz,m08,s05,e03,1,-8.205471,2.650000,1635.426685,12283.290903,488.455682,265,4255.110210,65432.078475,1092.053746,423.133732,394.194985,207.995789,15316.886762,-2.737965,9150.288775,277.230150,4.692684,-5.435057,-10.653361
m08_s05_e04_positions_inc.txt.gz,m08,s05,e04,1,-7.833405,2.480000,1743.178963,11328.904880,529.399453,248,4544.617098,39437.754754,1060.947566,137.484991,462.426186,358.098425,13646.417297,-2.398882,7607.931339,247.519552,-3.571690,0.714617,-2.377565
m08_s05_e05_positions_inc.txt.gz,m08,s05,e05,1,-7.826150,2.460000,1971.928544,11868.941019,552.154547,246,4097.504509,39570.260543,1062.777767,233.174081,382.442714,445.852649,13786.898738,-2.597221,7014.757010,295.792293,-7.575699,-8.185437,6.121801
m08_s05_e06_positions_inc.txt.gz,m08,s05,e06,1,-8.083550,2.390000,2112.913403,12739.910897,580.732492,239,3214.783145,43108.074581,934.771564,359.437072,387.865702,349.447046,14402.211201,-2.697029,6717.020010,277.987148,-1.337103,13.412521,8.486091
m08_s05_e07_positions_inc.txt.gz,m08,s05,e07,1,-8.172464,1.970000,1874.298116,14221.955645,421.405236,197,2988.827103,51656.199722,754.151080,66.806510,297.637948,273.202405,16232.558381,-2.881917,7825.083335,217.932729,-3.948608,-35.525796,5.240385
m08_s05_e08_positions_inc.txt.gz,m08,s05,e08,1,-8.467818,2.500000,1464.461802,10289.244954,446.361911,250,2985.117468,54799.120314,746.741336,200.843223,347.356275,316.150510,13032.371586,-2.836117,7998.384052,193.317220,-1.193932,8.646765,-10.633611
m08_s05_e09_positions_inc.txt.gz,m08,s05,e09,1,-7.944825,2.490000,1568.515036,10106.826504,447.635330,249,2879.977977,48266.789358,896.341916,379.339283,293.301668,198.350479,12116.340691,-2.815762,6682.646911,253.065240,0.989891,1.715626,-0.405154
m08_s05_e10_positions_inc.txt.gz,m08,s05,e10,1,-8.416429,2.350000,1465.582824,11009.333070,378.405494,235,2881.524724,53052.192195,692.898679,172.006320,280.534346,273.793443,12932.195151,-2.962958,6785.002342,208.768214,6.401077,-4.801580,-9.781543
m08_s06_e01_positions_inc.txt.gz,m08,s06,e01,1,-8.535344,1.880000,2280.912312,22193.953010,364.394152,188,5207.420640,77078.997389,934.537978,244.504729,231.049514,52.523862,25869.418887,-3.411600,13291.173136,293.016924,24.753055,-0.579233,11.695580
m08_s06_e02_positions_inc.txt.gz,m08,s06,e02,1,-8.522629,2.060000,1446.497374,14435.602454,277.871011,206,3597.809128,53320.764291,704.995923,201.054064,201.818902,65.138578,16906.399438,-3.511210,8799.984304,216.553586,-10.758234,14.230799,-7.270176
m08_s06_e03_positions_inc.txt.gz,m08,s06,e03,1,-9.119868,2.260000,1662.019989,18217.700922,262.031481,226,4979.411865,86383.017125,786.810926,201.057581,185.402757,57.959708,22134.104800,-3.710939,12571.156210,230.397552,2.589920,-7.748742,1.859211
m08_s06_e04_positions_inc.txt.gz,m08,s06,e04,1,-8.498204,2.060000,1579.168063,15020.282629,338.144582,206,3887.527523,64977.623999,751.561606,271.228223,195.932881,75.415743,17804.313633,-3.057131,9559.534177,230.113809,8.557492,12.320395,8.348863
m08_s06_e05_positions_inc.txt.gz,m08,s06,e05,1,-8.436146,2.370000,1592.342852,13172.163764,424.590439,237,4324.863615,65501.615911,891.580664,349.194887,306.063821,103.499529,16592.961101,-2.728639,10090.612463,238.752280,1.916082,-6.033487,-1.180700
m08_s06_e06_positions_inc.txt.gz,m08,s06,e06,1,-8.317525,2.260000,1326.350302,11873.942712,350.548206,226,3228.288515,44704.489326,766.849642,285.900593,273.116977,77.277657,14443.593461,-2.914106,8223.556198,207.601341,-26.544109,-7.726068,-15.847471
m08_s06_e07_positions_inc.txt.gz,m08,s06,e07,1,-8.371753,2.050000,1450.914746,11931.660694,322.041571,205,2651.050057,48144.263903,629.256806,215.846212,229.088163,63.899329,14096.142525,-3.198883,7505.778251,207.158275,-8.531396,-0.358308,-8.546451
m08_s06_e08_positions_inc.txt.gz,m08,s06,e08,1,-8.093077,2.200000,1225.875669,10295.230911,346.850447,220,2781.732238,46499.003886,724.594439,227.438757,258.265607,173.041658,12701.360852,-2.780242,7438.601212,197.760095,10.933509,6.966736,17.791367
m08_s06_e09_positions_inc.txt.gz,m08,s06,e09,1,-8.254564,2.040000,1575.701394,11256.222312,410.052990,204,3456.814162,62461.540112,698.417665,213.767429,318.791713,141.403215,14863.661956,-2.905312,9707.002937,222.127451,-9.973313,8.400313,-3.024304
m08_s06_e10_positions_inc.txt.gz,m08,s06,e10,1,-8.076910,2.030000,2114.485668,16831.266435,450.062657,203,3817.174668,61241.917125,969.557476,132.033958,384.016786,158.738323,19019.898878,-2.931272,8858.048516,296.785773,2.384407,-11.425178,-5.139085
m08_s07_e01_positions_inc.txt.gz,m08,s07,e01,1,-8.463003,1.270000,430.788265,4994.191781,52.543245,127,1029.664779,20375.380627,134.692774,31.876499,16.882298,5.645205,6476.740745,-2.416321,4123.859738,33.537829,21.454468,-4.103665,1.379553
m08_s07_e02_positions_inc.txt.gz,m08,s07,e02,1,-9.687068,1.830000,330.912059,3911.564576,45.697226,183,894.144413,20987.161485,106.686940,27.117351,33.022452,9.913670,5469.588034,-3.777615,3823.095059,29.367908,8.881739,-7.094625,-0.283424
m08_s07_e03_positions_inc.txt.gz,m08,s07,e03,1,-7.922387,2.160000,635.405999,5234.812968,136.756384,216,1928.985235,17867.707515,396.837186,95.164445,102.415365,69.950980,6565.325606,-2.090310,3962.352017,96.702653,14.060842,-14.469019,-2.018410
m08_s07_e04_positions_inc.txt.gz,m08,s07,e04,1,-8.283068,2.380000,450.366860,3727.488428,114.987613,238,1357.396281,16463.099095,291.081945,68.787038,84.330090,95.723571,4986.493480,-2.619444,3312.242027,62.442631,-19.490400,11.645585,4.547909
m08_s07_e05_positions_inc.txt.gz,m08,s07,e05,1,-9.658823,2.110000,395.238140,3773.339837,57.814201,211,647.164527,13017.726355,101.465912,54.871402,28.948501,21.940616,4142.697788,-3.437123,1709.927319,25.453478,19.126105,1.496944,2.858756
m08_s07_e06_positions_inc.txt.gz,m08,s07,e06,1,-8.956277,2.130000,459.045005,4298.328310,78.588906,213,1257.063107,12856.537657,191.357351,50.002340,37.825626,31.117710,5421.338778,-3.478198,3303.829275,45.003134,-8.869915,1.910405,-5.143708
m08_s07_e07_positions_inc.txt.gz,m08,s07,e07,1,-8.919095,2.010000,538.472713,5514.661642,92.545680,201,1299.253741,19408.436206,210.417030,52.759179,40.311420,50.207511,6383.275804,-2.873517,3214.765459,50.608687,-7.519695,-4.309831,4.144649
m08_s07_e08_positions_inc.txt.gz,m08,s07,e08,1,-8.898619,2.120000,419.337388,4067.828927,81.088048,212,965.410414,18828.469233,183.923633,48.361773,43.855904,47.927657,5098.521948,-2.209091,3073.710115,47.427677,19.184653,-8.036166,-0.264469
m08_s07_e09_positions_inc.txt.gz,m08,s07,e09,1,-8.271787,2.090000,662.356000,5587.379655,175.999077,209,1759.099157,28275.939752,334.521782,79.290595,81.082790,139.383387,6924.696032,-2.522023,4090.550540,66.631290,-2.551694,3.313742,-8.074674
m08_s07_e10_positions_inc.txt.gz,m08,s07,e10,1,-8.110049,2.340000,762.305916,6496.615327,213.651178,234,2087.103339,22961.743301,507.818982,203.579546,52.950836,213.789683,8183.890790,-2.577127,4976.952657,137.312452,81.288515,-12.912249,18.863508
m08_s08_e01_positions_inc.txt.gz,m08,s08,e01,1,-8.584685,2.310000,1044.661004,8882.746235,238.255837,231,2617.714709,52777.759270,596.420815,84.658849,269.994942,78.872660,12424.404085,-4.117054,8686.923286,177.795863,-7.281420,-35.155381,24.465805
m08_s08_e02_positions_inc.txt.gz,m08,s08,e02,1,-5.928656,0.790000,1869.778869,15648.611481,408.178479,79,2684.176118,53537.644460,681.490031,79.700203,275.937530,81.103796,18810.925538,-1.911339,10438.959638,199.117609,86.106119,341.845200,-96.458387
m08_s08_e03_positions_inc.txt.gz,m08,s08,e03,1,-8.379557,1.950000,1396.683431,11682.569390,290.671717,195,2725.276745,48714.112529,552.510213,79.158204,220.246620,160.350951,13393.251673,-2.641174,6549.562034,167.435848,-16.839243,-12.307659,12.023897
m08_s08_e04_positions_inc.txt.gz,m08,s08,e04,1,-7.649718,1.720000,1486.048159,12622.374074,425.384927,172,3172.716240,51140.706117,740.100766,140.664626,289.959649,206.494803,15035.342933,-2.492514,8169.284536,190.003107,31.813824,-23.608640,9.771125
m08_s08_e05_positions_inc.txt.gz,m08,s08,e05,1,-7.868685,1.820000,2494.112700,21189.670419,516.253025,182,5602.710330,79857.347069,1264.046285,128.234564,384.860727,282.819502,26322.015036,-2.712453,15615.580139,332.522209,40.091500,-55.440973,16.527276
m08_s08_e06_positions_inc.txt.gz,m08,s08,e06,1,-7.813793,1.830000,1925.608613,15731.390239,403.272194,183,4886.502901,80262.899799,1006.967742,134.128577,198.319864,161.603316,20234.039645,-3.063779,12725.553878,219.432193,-53.895901,73.784991,-24.193973
m08_s08_e07_positions_inc.txt.gz,m08,s08,e07,1,-7.854497,1.720000,1282.730611,11119.024206,283.304990,172,2829.530483,48650.246143,601.360042,29.631683,199.824660,128.399589,13533.937792,-2.311929,7715.877970,171.116741,-12.983958,1.338796,7.220104
m08_s08_e08_positions_inc.txt.gz,m08,s08,e08,1,-8.064212,1.770000,3221.290804,25118.772240,665.297095,177,6393.064026,104037.702705,1268.295822,148.648415,319.428773,413.495885,30365.610562,-2.301061,17062.168268,363.372589,18.364643,8.071910,2.241792
m08_s08_e09_positions_inc.txt.gz,m08,s08,e09,1,-8.042813,1.750000,1959.539599,15848.690997,419.774676,175,3353.192859,71345.026965,828.273187,161.750190,281.106053,150.926369,19956.809839,-2.521408,12128.200717,222.047361,-13.750913,-4.358837,3.159456
